"GeoFips","GeoName","LineCode","Description","2005:Q2","2005:Q3","2005:Q4","2006:Q1","2006:Q2","2006:Q3","2006:Q4","2007:Q1","2007:Q2","2007:Q3","2007:Q4","2008:Q1","2008:Q2","2008:Q3","2008:Q4","2009:Q1","2009:Q2","2009:Q3","2009:Q4","2010:Q1","2010:Q2","2010:Q3","2010:Q4","2011:Q1","2011:Q2","2011:Q3","2011:Q4","2012:Q1","2012:Q2","2012:Q3","2012:Q4","2013:Q1","2013:Q2","2013:Q3","2013:Q4","2014:Q1","2014:Q2","2014:Q3","2014:Q4","2015:Q1","2015:Q2","2015:Q3","2015:Q4","2016:Q1","2016:Q2","2016:Q3","2016:Q4","2017:Q1","2017:Q2","2017:Q3","2017:Q4","2018:Q1","2018:Q2","2018:Q3","2018:Q4","2019:Q1","2019:Q2","2019:Q3","2019:Q4","2020:Q1","2020:Q2","2020:Q3","2020:Q4","2021:Q1","2021:Q2"
"32000","Nevada","51","      Finance and insurance",-1.65,0.37,0.03,-0.47,-0.54,-0.14,-0.96,1.30,-0.16,-0.42,0.36,-0.98,0.85,-0.43,-1.86,2.93,0.00,0.04,-0.34,-0.37,-0.84,0.34,0.59,-0.23,0.58,0.65,1.09,-0.09,0.26,0.56,-1.28,0.14,-1.13,-0.74,-0.45,0.89,0.24,-0.30,0.30,1.73,0.54,0.11,0.18,-0.67,0.41,0.39,0.16,0.07,-0.91,0.06,0.03,1.42,-0.10,0.36,-0.34,0.95,0.40,0.02,0.45,0.52,0.54,0.71,1.04,-0.43,0.23
"33000","New Hampshire","12","      Manufacturing",-1.95,0.33,1.74,1.97,0.76,0.81,2.64,-2.01,2.09,-0.02,0.54,-1.01,-1.62,-1.17,-0.57,-2.46,1.35,1.36,0.03,0.37,4.22,-0.66,0.20,0.13,1.83,-0.63,0.16,-1.19,-0.89,-0.05,1.84,2.51,0.11,0.39,-1.21,-2.92,-0.32,0.32,0.86,1.01,2.91,1.93,0.68,0.75,-0.56,-0.33,-1.00,-0.60,-0.63,0.15,1.49,1.59,0.75,0.32,0.03,-0.60,-0.13,0.00,0.03,0.28,-4.71,6.88,0.13,-0.69,0.19
"33000","New Hampshire","45","      Information",0.28,0.56,-1.05,0.55,0.01,0.48,0.08,-0.86,1.47,-0.11,0.69,-0.06,1.36,-0.32,-0.73,-0.52,-0.14,0.93,0.67,-1.21,1.90,-1.72,0.39,-1.17,0.60,0.64,0.19,-0.16,0.02,0.04,0.29,1.23,-0.58,0.83,0.15,0.14,4.44,-4.29,0.18,0.00,0.65,0.44,0.48,0.31,0.11,0.23,0.07,-0.91,0.30,0.42,0.57,-0.16,0.77,0.19,-0.03,0.70,0.26,0.17,0.30,-0.24,-0.07,1.25,0.22,-0.14,0.79
"33000","New Hampshire","51","      Finance and insurance",1.35,-1.03,-0.61,0.96,0.72,3.32,0.84,-2.53,2.71,-2.29,-1.66,0.40,-1.50,-2.62,-2.79,8.15,0.32,2.61,-1.64,0.94,-1.38,-0.33,0.35,-0.87,0.96,2.22,-0.13,1.12,2.25,-0.15,0.33,-2.23,-0.91,0.56,1.60,3.23,-0.87,1.55,4.33,-2.46,-0.56,-1.42,2.74,0.06,-0.41,0.53,2.66,-5.36,-0.85,-1.91,3.66,-2.97,3.46,0.60,-1.10,1.56,-0.29,-0.74,-0.04,-1.92,0.12,0.46,1.10,-1.81,0.05
"34000","New Jersey","12","      Manufacturing",-1.43,-0.50,0.88,1.36,0.32,-0.43,2.00,-2.08,1.44,0.81,2.47,1.16,0.55,-1.23,-4.58,-3.08,-1.58,-0.47,0.81,3.47,-1.90,-0.72,-1.68,-0.57,-1.33,-1.36,0.73,-0.50,-0.94,-0.72,-1.40,2.16,-0.37,-0.43,0.42,0.85,0.86,-0.28,0.46,-1.35,-0.14,0.11,-0.48,4.94,-1.44,-0.20,-1.34,-0.55,0.90,-0.15,0.40,1.53,0.87,0.52,2.71,-2.08,1.06,1.54,-0.11,0.19,-3.68,4.83,0.70,0.89,0.22
"34000","New Jersey","45","      Information",0.46,0.33,-0.42,0.19,1.39,0.05,-0.26,0.33,1.17,0.69,0.31,0.40,-0.10,-0.17,-0.12,-0.34,-0.54,0.33,0.13,-0.41,0.17,1.15,-1.14,-0.41,0.10,0.17,-0.15,-0.28,0.64,-0.79,-0.37,2.91,-0.98,0.05,-0.25,0.12,-0.03,-0.16,0.00,0.66,0.61,0.57,0.51,-0.59,0.22,0.19,-0.15,-0.34,-0.01,0.27,0.54,0.60,0.92,-0.01,0.55,-0.97,0.38,0.21,0.21,0.45,-0.21,1.21,0.17,0.94,1.16
"34000","New Jersey","51","      Finance and insurance",0.71,0.49,0.21,0.63,0.11,1.06,-1.08,-2.68,-0.88,-1.14,-0.46,1.82,-0.56,-2.10,-2.88,5.17,2.11,0.31,-0.44,0.65,-1.80,-0.36,-0.03,-1.10,-0.12,1.07,1.77,1.86,1.57,1.03,-1.05,-0.20,-0.94,-1.18,-0.96,-2.75,-0.58,-1.12,0.23,2.04,0.82,-0.77,0.70,-0.43,0.54,0.51,0.23,-0.82,-0.92,0.46,0.62,-0.55,0.40,0.34,-1.08,0.02,-0.22,-0.22,0.67,-1.05,1.08,1.09,1.27,-0.07,0.37
"35000","New Mexico","12","      Manufacturing",-3.28,-1.57,0.79,0.88,-1.51,-1.51,-0.45,-2.11,-0.19,-0.28,-2.92,-4.30,-0.54,0.85,2.28,2.88,2.23,1.29,0.42,-2.48,-0.81,-1.61,-1.09,-0.72,-0.54,-0.06,0.50,0.10,-0.03,-1.03,-0.40,-1.14,-0.70,0.35,1.20,-0.16,0.66,1.52,-1.05,3.29,-1.48,-0.86,-0.09,0.28,0.11,0.20,0.12,-0.97,0.22,-0.12,-0.01,0.11,-0.18,0.02,0.38,1.91,0.68,0.64,0.13,-0.40,-1.70,2.40,0.25,-0.01,0.55
"35000","New Mexico","45","      Information",0.43,-0.48,-0.08,0.84,0.28,0.75,-0.40,0.35,0.05,1.32,1.21,0.92,0.51,0.20,-0.52,-0.28,-0.04,-0.18,0.30,0.57,-0.75,1.18,-1.04,0.26,-0.28,-0.74,0.07,1.51,-0.71,-0.72,-0.79,0.78,-0.12,-0.68,-0.18,-0.55,0.29,-0.06,1.23,-0.39,1.22,-0.07,-1.39,1.19,0.01,0.15,0.08,-0.76,0.16,0.19,0.24,-0.75,0.53,0.08,0.02,-0.45,0.22,0.06,0.07,-1.66,-0.14,0.49,0.07,0.48,0.24
"35000","New Mexico","51","      Finance and insurance",0.29,0.16,-0.36,0.20,-0.08,0.36,-0.18,-0.52,0.32,0.07,0.15,0.28,0.08,-0.94,-1.84,2.87,0.18,0.11,-0.76,0.07,-0.50,0.12,0.35,-0.04,0.32,0.18,0.43,-0.21,-0.26,0.12,-0.58,-0.42,-0.30,0.19,1.06,-0.26,0.92,0.11,0.64,-0.18,0.07,-0.48,0.66,-0.71,0.34,0.27,0.06,-1.04,-0.56,0.23,0.35,0.20,0.22,0.13,-0.67,0.08,-0.16,-0.06,0.52,-0.40,0.84,0.76,0.76,0.27,0.17
"36000","New York","12","      Manufacturing",0.20,0.08,0.62,1.13,-0.07,-0.17,0.37,-0.33,-0.03,0.06,0.26,-1.16,0.72,-0.57,-1.03,-1.04,1.34,0.39,0.41,0.13,-0.21,-0.14,-0.37,-1.08,0.01,-0.95,0.35,0.20,-0.57,-0.49,-0.57,0.79,-0.13,0.21,0.09,-0.19,0.51,0.00,0.17,0.22,-0.22,1.31,-1.48,0.27,-0.37,0.10,-0.11,-0.19,0.33,0.02,0.18,-0.66,0.01,0.08,0.27,-0.37,0.39,0.38,0.06,-0.64,-1.65,2.23,0.26,0.55,0.40
"36000","New York","45","      Information",0.05,-0.04,1.17,-2.04,0.85,0.94,-0.22,2.24,0.27,0.17,-0.33,1.05,1.05,-0.15,-1.30,2.36,0.84,-0.54,1.11,1.04,0.92,1.14,-0.74,0.39,0.19,-0.42,1.11,-0.12,0.30,-0.11,0.74,0.33,0.71,0.79,-0.54,0.59,0.52,-0.53,0.58,1.89,0.12,1.44,0.08,1.61,0.09,0.29,-0.08,0.07,0.23,0.44,0.44,3.29,0.71,0.14,0.16,1.28,0.67,0.43,0.26,0.27,-0.68,2.24,0.19,0.49,2.07
"36000","New York","51","      Finance and insurance",3.29,2.91,1.63,7.83,-4.79,-2.07,1.47,7.71,-13.06,-1.57,-7.47,2.66,-9.23,-0.29,-4.09,17.52,14.97,4.75,0.66,-1.02,1.41,-9.45,-3.31,8.24,-6.23,3.19,0.17,4.01,6.33,2.64,3.33,-12.24,2.33,-0.67,3.05,-1.05,-0.35,0.91,2.26,-1.75,3.12,-4.37,-3.23,4.97,2.22,1.57,0.11,-1.46,-3.07,0.39,-3.46,-0.39,0.80,1.19,-2.37,1.39,1.77,0.10,2.47,-3.26,2.68,3.47,4.13,2.83,0.07
"37000","North Carolina","12","      Manufacturing",1.41,3.37,4.32,5.96,3.96,1.23,2.95,-1.51,-0.39,0.53,1.74,-4.39,1.65,-2.47,-4.66,-1.46,2.04,1.52,2.48,-0.70,-2.77,-0.08,1.88,-0.65,3.14,-3.05,-1.39,-1.86,-2.78,-1.16,-0.42,5.99,1.14,1.36,-1.46,-2.05,-0.41,-0.16,0.64,2.48,0.55,-0.21,-1.96,0.83,-1.05,-0.68,-0.99,0.25,0.72,-0.09,1.22,-0.33,-0.39,0.42,-0.32,-1.09,0.74,0.60,-0.13,-1.20,-6.01,8.90,0.69,2.12,1.13
"37000","North Carolina","45","      Information",-0.56,0.05,0.51,-0.59,0.58,0.50,-0.37,0.03,0.35,0.60,0.55,-0.32,0.51,0.20,-0.10,-1.31,0.17,0.17,0.74,-0.25,0.05,0.38,0.21,-0.41,-0.06,0.13,0.13,0.26,-0.19,-0.15,-0.08,1.38,-0.14,0.05,0.30,1.05,-0.10,0.51,-0.06,0.95,0.20,0.49,0.19,0.70,0.15,0.25,0.09,-0.14,0.17,0.24,0.35,-0.12,0.66,0.26,0.20,-0.90,0.49,0.24,0.25,-0.16,-0.13,0.94,0.18,0.86,0.92
"37000","North Carolina","51","      Finance and insurance",-2.87,-1.87,-1.32,6.87,-3.50,-2.40,-2.47,2.41,-4.54,-2.62,-1.05,14.17,-0.41,-0.11,0.26,-6.27,4.94,2.62,1.07,-7.24,1.03,0.52,3.12,0.07,0.16,-0.53,-1.24,4.86,-1.50,0.11,0.42,-4.43,1.07,1.92,0.80,-0.25,-0.84,-0.03,-0.34,1.28,0.17,-1.07,0.17,-0.22,0.64,1.07,1.24,0.96,-0.71,0.37,-0.39,-0.90,-0.95,-0.30,-1.53,2.97,-0.08,-0.57,0.25,-1.18,0.46,0.66,1.32,0.85,0.42
"38000","North Dakota","12","      Manufacturing",2.95,1.02,1.72,0.60,0.93,-1.08,-0.03,-0.81,0.69,2.04,2.54,1.71,0.28,-0.68,-3.78,-3.70,-0.72,-0.70,0.24,-1.03,1.38,-0.02,0.50,-1.70,2.31,1.04,2.69,-0.08,1.41,-0.42,-0.12,0.83,-0.49,0.56,-0.32,0.50,0.70,0.69,-0.13,0.40,-0.38,-0.36,-0.78,-1.28,-1.05,0.21,0.19,0.09,0.63,-0.03,-0.19,0.92,-0.79,-0.32,0.34,1.46,0.51,0.67,0.18,-0.23,-3.17,4.16,0.62,2.86,0.50
"38000","North Dakota","45","      Information",-0.11,-0.59,-0.38,0.35,0.52,0.64,1.39,-0.43,0.65,0.65,0.24,-0.49,0.73,0.15,-0.95,1.82,-0.69,-0.10,-0.16,1.01,-0.13,0.03,-0.03,-0.05,0.15,-0.27,-0.06,0.34,-0.19,-0.17,-0.42,0.72,-0.11,0.29,-0.19,0.15,0.43,0.14,0.04,-0.23,-0.02,0.01,0.19,0.71,0.05,0.12,0.03,0.38,0.10,0.17,0.24,-0.33,0.39,0.09,0.02,-0.23,0.23,0.16,0.22,-0.03,-0.04,0.78,0.14,-0.05,0.59
"38000","North Dakota","51","      Finance and insurance",-0.12,-0.43,-0.13,0.04,0.76,0.66,-0.54,-0.72,0.83,0.38,-0.18,1.59,-0.05,-1.23,-2.22,5.54,0.19,0.35,-0.29,0.17,-0.25,0.08,-0.36,1.70,-0.63,0.52,0.84,1.77,-0.12,-0.28,-1.60,-1.13,-1.28,-0.20,0.89,1.52,1.71,0.48,0.03,0.22,0.08,-0.59,0.13,-0.73,0.36,0.40,0.29,-1.07,-0.54,0.36,0.36,0.07,0.11,0.14,-0.81,0.29,-0.02,0.07,0.88,-0.71,1.26,1.16,1.18,0.73,0.31
"39000","Ohio","12","      Manufacturing",-1.07,0.45,1.41,-0.51,0.50,0.08,0.02,-0.55,0.03,0.27,-0.69,-2.46,0.37,-2.20,-6.19,-7.75,0.22,0.40,3.19,0.18,1.28,1.31,1.42,1.62,0.00,1.34,1.44,-2.43,-0.59,-1.83,-1.46,2.98,-0.36,1.68,1.61,2.07,2.94,0.88,-0.29,-1.91,-1.40,-1.19,0.42,-0.71,1.22,0.67,0.13,-1.09,1.77,0.12,1.04,-0.79,0.14,-0.17,0.09,-0.16,0.93,0.94,0.28,-1.70,-6.35,9.30,1.19,0.77,0.87
"39000","Ohio","45","      Information",0.13,-0.03,-0.24,-0.39,0.25,0.24,-0.04,0.23,0.35,0.13,0.25,0.20,0.45,0.00,-0.33,2.20,-0.56,-0.07,0.17,2.29,-0.02,0.07,-0.21,1.27,0.33,0.03,0.33,-1.43,0.48,0.17,-0.33,-0.21,0.05,0.43,0.17,-2.92,0.36,0.19,0.42,-0.91,0.48,0.11,0.24,-0.30,0.04,0.13,0.02,0.03,0.09,0.14,0.23,-0.26,0.44,0.09,0.03,-0.13,0.23,0.10,0.12,-0.57,-0.12,0.65,0.10,0.09,0.57
"39000","Ohio","51","      Finance and insurance",0.78,0.90,-0.48,0.05,-0.65,-0.37,-0.28,-0.30,-0.38,0.62,-1.21,1.52,0.12,-3.08,-4.16,8.59,0.43,-0.08,-1.47,-0.20,-1.80,0.26,0.81,-0.24,0.02,0.49,0.93,0.03,0.44,-0.02,-1.08,0.53,-0.29,0.28,1.00,1.46,1.23,0.36,0.31,0.67,0.73,-1.21,1.24,-0.68,0.84,0.64,0.07,-1.42,-1.57,0.50,0.84,0.87,0.94,1.22,-0.60,1.70,0.60,0.04,0.97,-1.89,1.14,1.30,1.81,-1.46,0.46
"40000","Oklahoma","12","      Manufacturing",-0.09,0.07,1.80,5.50,0.35,-0.13,-0.63,-2.66,0.26,1.93,2.42,2.92,3.61,-1.52,-1.58,-6.26,-1.93,-1.99,-0.63,-2.64,0.06,1.42,-0.11,-2.14,3.88,1.58,2.21,-0.45,0.36,-1.55,-0.50,-0.12,-0.95,-0.02,0.99,-0.84,2.23,1.21,0.05,-0.12,-1.28,-1.14,-0.95,-1.97,-0.47,0.00,-0.13,2.02,0.72,0.12,0.32,2.88,-0.17,0.10,0.80,-0.46,0.48,0.71,-0.08,-2.87,-3.90,5.58,0.69,-0.09,0.32
"40000","Oklahoma","45","      Information",0.69,0.00,-0.05,0.19,-0.07,0.21,-0.60,0.51,0.08,0.50,0.09,0.03,0.37,-0.11,-0.56,-0.86,0.33,0.19,0.25,-0.80,0.22,0.20,-0.27,-0.37,0.25,-0.21,0.58,-0.57,-0.06,-0.19,-0.28,1.37,-0.33,0.08,-0.12,0.50,0.00,-0.01,0.17,0.67,0.34,0.24,0.08,0.46,0.11,0.24,0.18,0.11,0.32,0.37,0.35,-0.34,0.47,0.09,0.04,-0.40,0.16,0.08,0.04,-0.68,-0.21,0.68,0.04,-0.20,0.30
"40000","Oklahoma","51","      Finance and insurance",0.45,-0.16,-0.05,0.33,-0.44,0.47,-0.11,-0.22,0.17,0.05,-0.39,0.22,-0.09,-1.53,-1.79,4.24,0.27,0.43,-0.82,0.18,-0.86,-0.12,0.01,0.19,0.03,0.38,0.63,0.16,0.26,0.06,-0.87,-0.61,-0.11,0.00,0.55,0.73,0.97,-0.19,0.15,-0.65,0.19,-0.63,0.11,0.00,0.35,0.31,0.12,-0.37,-0.72,0.07,0.05,-0.41,-0.08,0.05,-0.61,0.14,-0.01,-0.05,0.44,-0.89,0.70,0.71,0.80,0.77,-0.10
"41000","Oregon","12","      Manufacturing",-1.08,1.00,2.27,5.43,-0.85,1.74,-0.02,-1.69,2.10,2.54,4.06,-0.37,1.78,1.12,-3.12,-2.35,-1.16,1.70,0.47,4.63,-1.65,0.52,1.23,6.69,-1.72,-0.25,1.25,-0.28,-2.07,-2.22,-1.06,2.50,0.81,1.13,0.46,-2.84,2.11,1.90,0.74,1.89,-0.57,0.29,-0.34,2.03,-0.46,0.44,-0.22,0.72,0.67,0.96,1.14,2.52,0.26,0.16,0.22,-1.02,0.25,0.32,0.53,-1.01,-5.42,8.80,1.17,2.24,0.32
"41000","Oregon","45","      Information",0.53,0.04,-0.31,0.75,-0.29,1.03,-0.04,0.20,1.14,0.38,0.23,0.15,0.36,0.32,-0.66,0.13,-0.38,-0.08,0.21,0.37,-0.26,0.99,0.04,-0.49,0.95,-0.62,-0.26,-0.04,0.09,-0.13,0.15,0.63,-0.24,0.33,-0.12,0.23,0.45,-0.65,0.89,0.46,0.07,0.63,0.68,-0.34,0.17,0.22,0.01,1.37,0.08,0.25,0.43,0.56,0.69,-0.48,0.93,-0.55,0.47,0.22,0.25,-0.11,-0.14,1.05,0.19,0.22,0.93
"41000","Oregon","51","      Finance and insurance",0.20,0.43,-0.06,0.42,0.06,0.56,-0.18,-0.37,0.48,0.14,-0.38,-0.32,-0.13,-1.46,-2.12,4.97,1.13,-0.17,-0.73,-0.20,-0.99,-0.15,0.55,0.08,-0.20,0.45,0.68,0.48,-0.22,0.11,-1.41,-0.50,-0.78,-0.12,0.61,1.00,1.13,0.30,-0.19,0.16,0.62,-0.22,0.85,-0.32,0.68,0.48,0.06,-1.27,-0.86,0.18,0.37,-0.03,0.29,0.28,-0.67,0.61,-0.16,-0.29,0.20,-0.59,0.37,0.47,0.72,-0.19,0.34
"42000","Pennsylvania","12","      Manufacturing",-1.20,-0.69,1.43,0.69,0.15,-0.37,1.04,-1.60,1.05,0.87,0.85,-1.25,0.66,-1.27,-3.09,-2.77,0.34,0.08,1.46,-0.76,-0.46,0.65,-0.44,-0.61,0.08,-0.41,0.51,-0.07,-0.26,-0.83,-0.29,2.29,0.53,0.72,1.03,-0.11,2.03,0.69,0.39,-0.26,-1.26,-0.96,-0.56,0.55,0.06,0.47,0.00,0.97,0.70,-0.39,-0.17,0.36,-0.78,-0.22,0.84,0.24,1.30,1.63,0.54,-0.62,-4.44,7.23,1.00,0.36,0.41
"42000","Pennsylvania","45","      Information",0.78,0.14,0.66,-5.05,1.32,1.39,-1.27,6.44,0.43,1.12,0.85,5.98,0.83,-0.03,-1.13,-3.12,0.50,0.92,1.58,-0.22,-0.21,0.84,-0.95,-1.30,0.71,0.83,0.59,0.08,2.02,-0.50,-0.58,1.75,0.45,-0.23,-0.11,-1.65,0.23,0.28,0.61,-0.25,0.78,0.70,0.71,2.33,-0.02,0.07,-0.28,-1.94,0.49,0.96,0.87,-2.33,1.43,0.87,1.02,-2.33,1.00,0.73,0.20,-0.18,-0.67,1.04,0.32,-0.18,1.16
"42000","Pennsylvania","51","      Finance and insurance",0.86,0.39,0.16,-0.13,0.22,1.03,0.19,-2.09,0.23,1.43,2.76,-3.92,1.46,-1.84,-2.14,4.14,0.45,-0.08,-0.10,-0.35,-0.71,-0.08,-0.18,0.65,-0.25,0.40,0.29,-0.02,0.25,0.45,-0.29,-1.36,0.26,0.01,0.78,0.00,1.45,-0.03,0.55,0.21,0.59,-1.02,0.31,-1.07,0.59,0.61,0.37,-1.81,-0.66,0.58,0.65,-0.61,0.22,0.35,-0.99,1.30,-0.10,-0.30,0.52,-1.49,0.67,0.81,1.39,0.50,0.36
"44000","Rhode Island","12","      Manufacturing",-1.11,0.55,1.38,3.59,1.53,-0.85,-1.56,-0.46,-4.09,-0.74,1.20,-0.27,1.81,-0.12,-2.03,-3.82,0.49,0.79,0.52,0.20,0.07,1.63,-1.40,0.14,-0.29,-1.32,0.88,-0.37,0.10,-0.43,0.46,2.60,-0.07,0.60,-0.33,-1.59,-0.01,0.11,1.27,0.45,1.95,-0.10,0.46,-0.45,0.01,-0.05,-0.45,-0.67,-0.13,0.07,0.93,-0.21,0.20,-0.24,-0.55,-1.28,-0.43,-0.21,-0.09,-0.25,-2.84,4.28,0.47,-0.03,0.73
"44000","Rhode Island","45","      Information",3.70,-3.24,2.95,-1.62,1.28,-0.25,-0.33,-0.96,-1.12,0.70,-0.21,1.52,-0.42,1.47,-0.87,-0.18,0.10,0.06,0.46,-0.89,0.63,1.38,-0.11,-0.70,1.24,-1.06,-0.04,-0.43,-0.01,-1.47,-0.11,1.08,-0.10,-0.35,-0.07,0.31,0.47,0.24,-0.92,1.25,-0.85,-0.32,0.53,-0.44,0.17,0.40,0.41,-3.07,0.35,0.30,0.28,-0.67,0.37,0.08,0.05,-0.24,0.28,0.13,0.16,-0.51,-0.08,0.59,0.11,-0.58,0.38
"44000","Rhode Island","51","      Finance and insurance",1.89,0.17,-0.58,-0.43,0.34,3.76,2.28,-1.56,3.01,-2.63,-4.95,-3.14,-2.81,-1.13,3.05,6.70,5.49,1.93,-2.15,-2.40,-2.91,-2.39,2.11,-2.60,3.35,1.37,-0.96,1.91,1.74,0.80,-1.99,-2.13,0.12,0.30,0.57,3.54,-0.49,-1.68,4.98,-3.07,-0.40,-1.31,4.44,-1.01,-0.30,0.70,-0.02,-1.19,-1.20,-1.55,2.03,-3.64,0.87,1.03,-0.49,1.97,0.44,0.09,1.23,-1.54,1.63,1.48,1.91,-3.01,-0.11
"45000","South Carolina","12","      Manufacturing",-1.05,-0.41,2.82,-0.03,-0.11,-0.63,1.00,-0.15,1.90,1.59,0.65,-3.32,0.54,-0.86,-3.61,-5.76,1.41,1.22,4.06,-1.21,1.58,1.07,0.54,2.15,0.31,-0.63,1.54,0.31,-0.97,-1.52,-0.44,1.92,-1.41,0.90,-0.13,-0.51,2.93,0.25,0.77,1.84,0.33,1.28,-0.71,2.04,-0.63,-0.15,-1.05,-0.41,-0.11,-0.27,0.92,-0.28,1.00,0.18,0.45,0.55,0.97,0.83,0.30,-2.57,-5.39,8.54,0.80,1.89,0.72
"45000","South Carolina","45","      Information",0.66,-0.07,-0.20,1.09,-0.29,0.25,-0.34,0.59,0.08,0.45,-0.15,1.11,0.46,0.11,-0.39,0.01,-0.22,0.09,0.45,-0.44,-0.38,0.45,0.11,-1.04,0.43,0.42,-0.25,-0.53,0.44,-0.36,-0.12,0.78,0.09,0.16,0.42,-0.28,0.10,0.05,0.47,0.78,0.25,0.35,0.00,0.71,-0.10,0.00,-0.10,1.67,-0.03,0.07,0.10,1.23,0.36,0.00,0.03,0.16,0.20,0.15,0.08,-0.39,-0.24,0.80,0.04,1.64,0.68
"45000","South Carolina","51","      Finance and insurance",0.56,0.35,-1.06,1.26,-1.33,0.27,-0.29,0.17,0.63,0.06,1.06,-0.75,0.69,-1.13,-2.50,6.63,-0.37,-0.35,-1.80,1.22,-1.47,-0.61,0.56,0.67,-0.17,-0.35,-1.19,1.86,-1.36,-0.32,0.29,-1.64,1.13,0.83,0.22,1.21,-0.45,-1.38,-0.79,1.25,0.20,0.12,1.77,-2.28,1.19,0.96,0.54,-0.98,-0.51,0.48,0.73,-0.77,0.31,-0.07,-1.36,1.84,-0.80,-0.45,0.46,0.98,0.61,1.24,1.22,0.26,0.11
"46000","South Dakota","12","      Manufacturing",-0.55,-0.54,0.04,4.04,-1.08,-0.55,1.50,0.19,1.84,1.61,1.10,-2.98,0.87,0.25,-0.56,-5.95,0.63,0.55,0.43,0.87,0.22,1.85,-0.52,2.10,1.70,0.50,2.88,-3.74,0.62,-0.29,0.29,0.60,0.03,-0.77,-0.32,0.84,0.55,0.92,-0.33,0.63,-0.88,-0.14,-0.24,2.57,-1.42,1.03,0.07,-0.84,0.72,0.72,0.55,-0.77,-0.21,-0.58,-0.79,0.38,-1.40,-0.42,-0.15,0.64,-2.84,5.21,0.81,0.73,0.43
"46000","South Dakota","45","      Information",0.32,0.06,-0.37,0.38,0.04,0.75,-0.18,0.10,0.86,-0.37,0.36,0.10,0.08,0.14,-0.16,0.44,-0.15,0.33,0.18,0.44,0.06,0.35,-0.18,-0.46,0.27,-0.08,0.19,-0.31,0.21,-0.22,-0.42,0.85,0.06,-0.18,-0.14,0.87,0.00,-0.03,0.61,-0.16,0.61,0.10,0.38,-0.30,0.02,0.14,0.08,-0.36,0.21,0.22,0.17,0.66,0.30,-0.05,-0.07,0.83,0.04,0.04,-0.02,-0.18,-0.24,0.61,0.01,-0.45,0.40
"46000","South Dakota","51","      Finance and insurance",-1.93,2.39,1.03,2.64,-0.65,1.23,-2.17,6.55,0.00,-5.98,-4.19,16.56,-4.69,-5.25,-6.31,21.03,4.77,0.17,-4.00,-6.81,-4.24,2.83,7.14,-5.15,5.67,2.07,0.95,8.36,-3.28,-0.83,-1.24,-10.30,2.78,1.05,-0.18,9.25,-3.02,-5.65,-5.09,6.17,-0.66,0.44,7.91,-10.76,5.09,3.34,0.66,-1.71,-5.46,-2.86,-2.56,9.10,-4.07,-1.94,-3.09,6.16,0.61,-0.28,0.85,0.22,-2.30,3.43,4.51,1.67,0.07
"47000","Tennessee","12","      Manufacturing",-0.20,1.06,2.22,0.52,0.49,-0.59,0.13,-3.55,0.26,0.56,2.20,-1.06,0.52,0.11,-5.07,-5.53,2.20,-0.74,2.33,-1.19,-0.94,0.11,1.00,0.50,0.82,1.42,0.56,1.18,2.85,-3.39,1.28,2.95,-1.05,1.29,-0.10,-1.05,0.39,0.65,0.30,0.54,1.10,-0.47,-0.33,1.79,-0.41,0.76,0.64,2.01,2.23,0.55,0.79,-3.06,-0.36,-0.36,0.32,-0.85,0.87,1.04,0.27,-0.46,-5.71,9.66,1.24,0.97,0.72
"47000","Tennessee","45","      Information",0.49,-0.26,-0.98,1.53,0.98,-0.10,0.29,0.43,-0.02,0.64,0.53,-0.84,0.52,0.35,0.32,0.33,-0.20,0.27,0.11,1.20,-0.68,0.13,-0.48,0.41,0.17,-0.07,0.64,-1.39,0.63,-0.42,-0.12,-0.50,-0.29,-0.11,-0.28,-0.26,0.33,0.05,0.25,0.73,0.24,0.38,0.15,0.20,0.10,0.19,0.07,0.09,0.59,0.16,0.22,0.16,0.39,-0.02,-0.12,-0.24,0.14,0.05,0.13,-0.45,-0.09,0.85,0.13,0.47,0.69
"47000","Tennessee","51","      Finance and insurance",-0.23,-0.01,0.16,-0.20,-0.30,0.59,-0.19,-0.37,0.10,0.28,-0.25,0.61,0.34,-1.86,-2.90,5.15,-0.30,0.12,-0.63,0.26,-0.54,0.48,0.94,-0.30,-0.51,0.97,0.50,0.70,0.32,-0.25,-0.91,-0.06,-0.32,0.27,0.91,0.50,0.65,-0.40,-0.03,0.41,0.87,-0.81,0.85,-0.29,0.76,0.67,0.36,-1.01,-0.82,0.24,0.25,0.86,0.03,-0.85,-0.08,0.22,-0.08,0.01,0.91,0.06,1.42,1.40,1.33,1.23,0.31
"48000","Texas","12","      Manufacturing",-0.71,0.42,1.03,5.14,0.68,1.86,1.92,1.12,0.83,1.21,0.53,-4.36,-0.18,-2.24,-2.56,-3.31,2.19,1.40,2.29,1.86,0.34,0.98,0.38,1.05,1.73,-1.48,-0.47,-1.92,-0.16,-0.51,3.47,2.56,2.24,0.77,-2.25,-3.40,-0.91,-1.49,-0.84,4.21,-2.45,1.18,1.04,-3.72,1.75,1.07,-0.44,1.50,0.46,-0.05,0.97,2.48,0.62,0.24,0.60,-1.15,0.09,0.48,-0.44,-1.67,-5.24,6.75,0.85,0.49,0.48
